date,oi,oi_value,oi_mean,ls_global,ls_top,taker_ls
2026-04-29,2008835.5560,4522933431.0451,1990093.6384,2.349247,1.321892,1.077531
2026-04-30,2000359.6320,4513631477.2411,2008215.3542,2.093285,1.196610,1.086410
2026-05-01,1946089.3680,4465474078.4921,1987766.3685,1.591091,1.174945,1.172343
2026-05-02,1969398.2710,4561081710.1468,1957076.7703,1.583858,1.169755,1.222062
2026-05-03,2078940.2050,4826613105.7423,2025637.1628,1.431665,1.189786,1.135798
2026-05-04,2077922.2740,4875034226.2541,2127915.0173,1.439969,1.172607,1.142249
2026-05-05,2071426.3490,4887882612.9448,2107814.7402,1.481750,1.088430,1.096880
2026-05-06,2195717.6760,5159335639.1565,2172704.8491,1.945364,1.027553,1.079451
2026-05-07,2294594.4370,5254300017.5088,2301953.6941,2.614113,0.995022,1.095474
2026-05-08,2238183.0370,5161622116.0760,2285446.9030,2.405721,0.979653,1.138843
2026-05-09,2168741.6430,5042997724.0145,2225912.5060,2.144145,1.105091,1.225076
2026-05-10,2069604.9490,4905166369.3246,2150224.1187,1.761855,1.271604,1.207931
2026-05-11,2066572.2130,4832926035.4298,2066617.1112,2.149689,1.229193,1.082367
2026-05-12,2230684.3790,5072363774.8885,2183297.4365,2.939012,1.324264,1.004823
2026-05-13,2250064.3750,5079680486.5497,2210566.7474,3.159982,1.267521,1.037925
2026-05-14,2090453.9260,4770520381.8283,2189671.8345,1.903716,1.210177,1.108973
2026-05-15,2276025.7830,5061107492.6258,2195533.1511,2.893700,1.356663,1.131122
2026-05-16,2299473.7600,5012085755.4282,2293898.2858,3.046456,1.361661,1.202785
2026-05-17,2228492.7050,4746684901.0174,2298759.0650,2.985686,1.397175,1.231650
2026-05-18,2156233.2420,4590779557.6774,2229891.2462,2.814901,1.518805,1.123213
2026-05-19,2205366.3370,4655528337.4070,2191103.5776,2.859232,1.424436,1.227309
2026-05-20,2205998.5310,4695666413.1013,2218520.3911,2.686214,1.438630,1.189401
2026-05-21,2196166.7470,4684204054.6763,2212138.3087,2.542474,1.407227,1.084411
2026-05-22,2245119.8430,4635913566.8460,2222610.8297,3.382184,1.402514,1.063799
2026-05-23,2148238.9510,4547177387.5817,2228751.3174,2.387483,1.575530,1.163764
2026-05-24,2120907.7500,4451170304.0025,2152634.3834,2.453653,1.493993,1.132426
2026-05-25,2133557.6060,4505612732.7324,2152473.4706,2.260079,1.534005,1.103921
