date,oi,oi_value,ls_global,ls_top,taker_ls
2021-12-14 03:00:00,309617.7400,1162838388.3952,2.433656,0.905371,1.177488
2021-12-14 04:00:00,308621.3120,1161283359.0067,2.429682,0.905568,1.185148
2021-12-14 05:00:00,309483.5950,1159824774.3000,2.437656,0.903218,0.956860
2021-12-14 06:00:00,315155.0460,1173748266.0449,2.388274,0.907257,1.006789
2021-12-14 07:00:00,312134.9370,1179823429.1626,2.400932,0.908520,1.147424
2021-12-14 08:00:00,312514.0050,1190357006.6583,2.365642,0.909136,1.009443
2021-12-14 09:00:00,310593.7840,1172503958.3514,2.259678,0.913685,0.891511
2021-12-14 10:00:00,310999.0750,1184646346.3925,2.328452,0.909328,1.381519
2021-12-14 11:00:00,311501.7870,1195598942.0367,2.339531,0.903520,1.188085
2021-12-14 12:00:00,310373.7250,1188289090.2783,2.288002,0.907116,0.992140
2021-12-14 13:00:00,311212.3630,1180475080.9763,2.322275,0.910491,1.130485
2021-12-14 14:00:00,309167.7660,1175192511.0673,2.338303,0.909364,1.106818
2021-12-14 15:00:00,308004.2230,1165799064.0972,2.319643,0.909206,1.141021
2021-12-14 16:00:00,308869.8420,1164528876.5942,2.346632,0.907051,0.988985
